REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,"2011/07/29 08:00:00",11212.1,57.96,TRADE
NSW1,"2011/07/29 08:30:00",11235.09,57.26,TRADE
NSW1,"2011/07/29 09:00:00",11011,43.23,TRADE
NSW1,"2011/07/29 09:30:00",10898.42,43.41,TRADE
NSW1,"2011/07/29 10:00:00",10682.71,39.09,TRADE
NSW1,"2011/07/29 10:30:00",10534.2,36.24,TRADE
NSW1,"2011/07/29 11:00:00",10297.16,33.24,TRADE
NSW1,"2011/07/29 11:30:00",10026.96,32.61,TRADE
NSW1,"2011/07/29 12:00:00",9806.94,30.87,TRADE
NSW1,"2011/07/29 12:30:00",9636.7,29.8,TRADE
NSW1,"2011/07/29 13:00:00",9456.58,27.82,TRADE
NSW1,"2011/07/29 13:30:00",9396.38,26.78,TRADE
NSW1,"2011/07/29 14:00:00",9265.64,26.02,TRADE
NSW1,"2011/07/29 14:30:00",9179.37,26.02,TRADE
NSW1,"2011/07/29 15:00:00",9115.48,25.95,TRADE
NSW1,"2011/07/29 15:30:00",9118.35,25.8,TRADE
NSW1,"2011/07/29 16:00:00",9207.3,26.02,TRADE
NSW1,"2011/07/29 16:30:00",9367.4,26.02,TRADE
NSW1,"2011/07/29 17:00:00",9713.06,26.52,TRADE
NSW1,"2011/07/29 17:30:00",10273.21,29.35,TRADE
NSW1,"2011/07/29 18:00:00",11105.64,49.68,TRADE
NSW1,"2011/07/29 18:30:00",11314.46,54.13,TRADE
NSW1,"2011/07/29 19:00:00",11240.39,50.92,TRADE
NSW1,"2011/07/29 19:30:00",11082.88,39.4,TRADE
NSW1,"2011/07/29 20:00:00",10901.59,46.16,TRADE
NSW1,"2011/07/29 20:30:00",10833.5,49.19,TRADE
NSW1,"2011/07/29 21:00:00",10666.38,36.04,TRADE
NSW1,"2011/07/29 21:30:00",10479.57,30.94,TRADE
NSW1,"2011/07/29 22:00:00",10177.43,27.32,TRADE
NSW1,"2011/07/29 22:30:00",10144.52,34,TRADE
NSW1,"2011/07/29 23:00:00",9956.85,31.93,TRADE
NSW1,"2011/07/29 23:30:00",9807.56,31.09,TRADE
NSW1,"2011/07/30 00:00:00",9626.2,29.47,TRADE
NSW1,"2011/07/30 00:30:00",9362.19,26.07,TRADE
NSW1,"2011/07/30 01:00:00",9048.33,25.64,TRADE
NSW1,"2011/07/30 01:30:00",8924.91,26.82,TRADE
NSW1,"2011/07/30 02:00:00",8596.52,26.21,TRADE
NSW1,"2011/07/30 02:30:00",8207.23,26,TRADE
NSW1,"2011/07/30 03:00:00",7865,25.19,TRADE
NSW1,"2011/07/30 03:30:00",7516.55,24.32,TRADE
NSW1,"2011/07/30 04:00:00",7324.52,24.14,TRADE
NSW1,"2011/07/30 04:30:00",7232.91,23.95,TRADE
NSW1,"2011/07/30 05:00:00",7208.21,23.64,TRADE
NSW1,"2011/07/30 05:30:00",7352.64,24.55,TRADE
NSW1,"2011/07/30 06:00:00",7522.89,24.55,TRADE
NSW1,"2011/07/30 06:30:00",7901.25,24.65,TRADE
NSW1,"2011/07/30 07:00:00",8282.39,25.07,TRADE
NSW1,"2011/07/30 07:30:00",8726.62,25.57,TRADE
NSW1,"2011/07/30 08:00:00",9417.32,26.75,TRADE
NSW1,"2011/07/30 08:30:00",9894.62,28.83,TRADE
NSW1,"2011/07/30 09:00:00",10140.55,29.66,TRADE
NSW1,"2011/07/30 09:30:00",10214.19,32.43,TRADE
NSW1,"2011/07/30 10:00:00",10001.05,30.37,TRADE
NSW1,"2011/07/30 10:30:00",9858.31,29.64,TRADE
NSW1,"2011/07/30 11:00:00",9560.97,27.09,TRADE
NSW1,"2011/07/30 11:30:00",9300.87,26.97,TRADE
NSW1,"2011/07/30 12:00:00",9026.46,25.74,TRADE
NSW1,"2011/07/30 12:30:00",8809.82,25.51,TRADE
NSW1,"2011/07/30 13:00:00",8505.51,25.04,TRADE
NSW1,"2011/07/30 13:30:00",8404.52,25.02,TRADE
NSW1,"2011/07/30 14:00:00",8315.76,24.72,TRADE
NSW1,"2011/07/30 14:30:00",8264.37,24.74,TRADE
NSW1,"2011/07/30 15:00:00",8210.91,24.43,TRADE
NSW1,"2011/07/30 15:30:00",8295.86,25.25,TRADE
NSW1,"2011/07/30 16:00:00",8447.91,25.95,TRADE
NSW1,"2011/07/30 16:30:00",8712.6,26.36,TRADE
NSW1,"2011/07/30 17:00:00",9143.45,27.05,TRADE
NSW1,"2011/07/30 17:30:00",9631.16,28.76,TRADE
NSW1,"2011/07/30 18:00:00",10461.28,40.3,TRADE
NSW1,"2011/07/30 18:30:00",10657.41,41.74,TRADE
NSW1,"2011/07/30 19:00:00",10516.98,36.12,TRADE
NSW1,"2011/07/30 19:30:00",10343.91,31.8,TRADE
NSW1,"2011/07/30 20:00:00",10125.08,31.99,TRADE
NSW1,"2011/07/30 20:30:00",10071.05,31.51,TRADE
NSW1,"2011/07/30 21:00:00",9867.17,28,TRADE
NSW1,"2011/07/30 21:30:00",9716.03,26.24,TRADE
NSW1,"2011/07/30 22:00:00",9490.59,28.62,TRADE
NSW1,"2011/07/30 22:30:00",9443,31.93,TRADE
NSW1,"2011/07/30 23:00:00",9298.18,32.91,TRADE
NSW1,"2011/07/30 23:30:00",9117.32,33.01,TRADE
NSW1,"2011/07/31 00:00:00",8916.11,32.56,TRADE
NSW1,"2011/07/31 00:30:00",8592.71,28.96,TRADE
NSW1,"2011/07/31 01:00:00",8358.18,26.04,TRADE
NSW1,"2011/07/31 01:30:00",8113,26.83,TRADE
NSW1,"2011/07/31 02:00:00",7896.68,25.38,TRADE
NSW1,"2011/07/31 02:30:00",7561.03,25.2,TRADE
NSW1,"2011/07/31 03:00:00",7313.5,24.17,TRADE
NSW1,"2011/07/31 03:30:00",7103.71,23.95,TRADE
NSW1,"2011/07/31 04:00:00",7002.27,23.92,TRADE
NSW1,"2011/07/31 04:30:00",6939.18,23.79,TRADE
NSW1,"2011/07/31 05:00:00",6944.53,23.49,TRADE
NSW1,"2011/07/31 05:30:00",7018.72,23.72,TRADE
NSW1,"2011/07/31 06:00:00",7132.7,23.33,TRADE
NSW1,"2011/07/31 06:30:00",7356.31,23.39,TRADE
NSW1,"2011/07/31 07:00:00",7645.54,23.4,TRADE
NSW1,"2011/07/31 07:30:00",7951.89,23.83,TRADE
NSW1,"2011/07/31 08:00:00",8502.74,25.43,TRADE
NSW1,"2011/07/31 08:30:00",9033.1,30.37,TRADE
NSW1,"2011/07/31 09:00:00",9384.81,27.77,TRADE
NSW1,"2011/07/31 09:30:00",9460.64,28.79,TRADE
NSW1,"2011/07/31 10:00:00",9388.37,29.16,TRADE
NSW1,"2011/07/31 10:30:00",9470.92,29.45,TRADE
NSW1,"2011/07/31 11:00:00",9344.1,29.2,TRADE
NSW1,"2011/07/31 11:30:00",9131.34,27.46,TRADE
NSW1,"2011/07/31 12:00:00",8912.5,25.8,TRADE
NSW1,"2011/07/31 12:30:00",8729.95,26.04,TRADE
NSW1,"2011/07/31 13:00:00",8539.74,25.51,TRADE
NSW1,"2011/07/31 13:30:00",8300.31,25.21,TRADE
NSW1,"2011/07/31 14:00:00",8244.04,24.97,TRADE
NSW1,"2011/07/31 14:30:00",8177.95,24.51,TRADE
NSW1,"2011/07/31 15:00:00",8214.88,24.8,TRADE
NSW1,"2011/07/31 15:30:00",8249.12,24.72,TRADE
NSW1,"2011/07/31 16:00:00",8421.26,25.51,TRADE
NSW1,"2011/07/31 16:30:00",8635.4,25.74,TRADE
NSW1,"2011/07/31 17:00:00",9054.77,26.82,TRADE
NSW1,"2011/07/31 17:30:00",9598.28,28.42,TRADE
NSW1,"2011/07/31 18:00:00",10337.86,33.28,TRADE
NSW1,"2011/07/31 18:30:00",10657.64,42.49,TRADE
NSW1,"2011/07/31 19:00:00",10608.42,38.05,TRADE
NSW1,"2011/07/31 19:30:00",10397.25,31.86,TRADE
NSW1,"2011/07/31 20:00:00",10229.29,31.21,TRADE
NSW1,"2011/07/31 20:30:00",10074.36,29.1,TRADE
NSW1,"2011/07/31 21:00:00",9883.15,26.44,TRADE
NSW1,"2011/07/31 21:30:00",9550.44,24.52,TRADE
NSW1,"2011/07/31 22:00:00",9254.39,24.76,TRADE
NSW1,"2011/07/31 22:30:00",9095.54,27.48,TRADE
NSW1,"2011/07/31 23:00:00",8815.07,25.97,TRADE
NSW1,"2011/07/31 23:30:00",8733.09,31.22,TRADE
NSW1,"2011/08/01 00:00:00",8494.09,26.35,TRADE
REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,"2011/08/01 00:30:00",8204.87,25.43,TRADE
NSW1,"2011/08/01 01:00:00",8026.29,25.55,TRADE
NSW1,"2011/08/01 01:30:00",7839.29,26.52,TRADE
NSW1,"2011/08/01 02:00:00",7737.94,25.36,TRADE
NSW1,"2011/08/01 02:30:00",7417.81,24.59,TRADE
NSW1,"2011/08/01 03:00:00",7201.08,24.1,TRADE
NSW1,"2011/08/01 03:30:00",7029.71,24.06,TRADE
NSW1,"2011/08/01 04:00:00",7002.63,24.07,TRADE
NSW1,"2011/08/01 04:30:00",7058.3,23.64,TRADE
NSW1,"2011/08/01 05:00:00",7188.84,23.85,TRADE
NSW1,"2011/08/01 05:30:00",7570.89,25.15,TRADE
NSW1,"2011/08/01 06:00:00",8047.82,25.7,TRADE
NSW1,"2011/08/01 06:30:00",8944.22,28.45,TRADE
NSW1,"2011/08/01 07:00:00",9814.81,36.02,TRADE
NSW1,"2011/08/01 07:30:00",10333.23,34.41,TRADE
NSW1,"2011/08/01 08:00:00",10719.32,52,TRADE
NSW1,"2011/08/01 08:30:00",10725.45,42.59,TRADE
NSW1,"2011/08/01 09:00:00",10567.66,26.24,TRADE
NSW1,"2011/08/01 09:30:00",10465.25,30.7,TRADE
NSW1,"2011/08/01 10:00:00",10335.17,27.19,TRADE
NSW1,"2011/08/01 10:30:00",10184.75,27.3,TRADE
NSW1,"2011/08/01 11:00:00",10014.3,26.31,TRADE
NSW1,"2011/08/01 11:30:00",9816.39,25.96,TRADE
NSW1,"2011/08/01 12:00:00",9648.36,25.96,TRADE
NSW1,"2011/08/01 12:30:00",9568.01,25.91,TRADE
NSW1,"2011/08/01 13:00:00",9433.28,25.91,TRADE
NSW1,"2011/08/01 13:30:00",9360.46,25.9,TRADE
NSW1,"2011/08/01 14:00:00",9298.33,25.96,TRADE
NSW1,"2011/08/01 14:30:00",9286.78,26.01,TRADE
NSW1,"2011/08/01 15:00:00",9233.02,25.91,TRADE
NSW1,"2011/08/01 15:30:00",9186.39,25.87,TRADE
NSW1,"2011/08/01 16:00:00",9208.67,25.96,TRADE
NSW1,"2011/08/01 16:30:00",9392.62,26.01,TRADE
NSW1,"2011/08/01 17:00:00",9567.65,25.8,TRADE
NSW1,"2011/08/01 17:30:00",10079.76,27.72,TRADE
NSW1,"2011/08/01 18:00:00",10838.47,36.6,TRADE
NSW1,"2011/08/01 18:30:00",11064.34,39.04,TRADE
NSW1,"2011/08/01 19:00:00",11015.94,37.18,TRADE
NSW1,"2011/08/01 19:30:00",10755.93,33.21,TRADE
NSW1,"2011/08/01 20:00:00",10511.84,34.59,TRADE
NSW1,"2011/08/01 20:30:00",10343.46,32.61,TRADE
NSW1,"2011/08/01 21:00:00",10199.94,30.29,TRADE
NSW1,"2011/08/01 21:30:00",9922.04,26.08,TRADE
NSW1,"2011/08/01 22:00:00",9599.22,25.07,TRADE
NSW1,"2011/08/01 22:30:00",9591.71,29.38,TRADE
NSW1,"2011/08/01 23:00:00",9314.48,27.49,TRADE
NSW1,"2011/08/01 23:30:00",9217.07,28.39,TRADE
NSW1,"2011/08/02 00:00:00",8991.1,25.49,TRADE
NSW1,"2011/08/02 00:30:00",8854.39,25.47,TRADE
NSW1,"2011/08/02 01:00:00",8632.9,25.86,TRADE
NSW1,"2011/08/02 01:30:00",8533.05,26.8,TRADE
NSW1,"2011/08/02 02:00:00",8306.63,25.57,TRADE
NSW1,"2011/08/02 02:30:00",7930.16,24.94,TRADE
NSW1,"2011/08/02 03:00:00",7610.8,23.71,TRADE
NSW1,"2011/08/02 03:30:00",7386.69,23.79,TRADE
NSW1,"2011/08/02 04:00:00",7249.01,23.47,TRADE
NSW1,"2011/08/02 04:30:00",7181.96,23.31,TRADE
NSW1,"2011/08/02 05:00:00",7276.68,23.52,TRADE
NSW1,"2011/08/02 05:30:00",7565.15,25.26,TRADE
NSW1,"2011/08/02 06:00:00",8028.01,24.62,TRADE
NSW1,"2011/08/02 06:30:00",8926.96,27.9,TRADE
NSW1,"2011/08/02 07:00:00",9770.82,31.32,TRADE
NSW1,"2011/08/02 07:30:00",10148.62,28.33,TRADE
NSW1,"2011/08/02 08:00:00",10517.06,32.48,TRADE
NSW1,"2011/08/02 08:30:00",10401.25,29.24,TRADE
NSW1,"2011/08/02 09:00:00",10219.19,26.18,TRADE
NSW1,"2011/08/02 09:30:00",10132.94,26.02,TRADE
NSW1,"2011/08/02 10:00:00",10043.85,25.69,TRADE
NSW1,"2011/08/02 10:30:00",9929.85,25.99,TRADE
NSW1,"2011/08/02 11:00:00",9732.27,25.96,TRADE
NSW1,"2011/08/02 11:30:00",9507.2,25.54,TRADE
NSW1,"2011/08/02 12:00:00",9473.92,25.72,TRADE
NSW1,"2011/08/02 12:30:00",9349.23,25.5,TRADE
NSW1,"2011/08/02 13:00:00",9280.1,25.64,TRADE
NSW1,"2011/08/02 13:30:00",9200.47,25.25,TRADE
NSW1,"2011/08/02 14:00:00",9240.24,25.42,TRADE
NSW1,"2011/08/02 14:30:00",9178.92,24.98,TRADE
NSW1,"2011/08/02 15:00:00",9087.1,24.87,TRADE
NSW1,"2011/08/02 15:30:00",9030.76,24.78,TRADE
NSW1,"2011/08/02 16:00:00",9184.7,25.53,TRADE
NSW1,"2011/08/02 16:30:00",9348.44,26.02,TRADE
NSW1,"2011/08/02 17:00:00",9581.22,26.02,TRADE
NSW1,"2011/08/02 17:30:00",10010.56,27.6,TRADE
NSW1,"2011/08/02 18:00:00",10683.15,46.69,TRADE
NSW1,"2011/08/02 18:30:00",10845.75,40.6,TRADE
NSW1,"2011/08/02 19:00:00",10851.77,58.59,TRADE
NSW1,"2011/08/02 19:30:00",10584.73,43.64,TRADE
NSW1,"2011/08/02 20:00:00",10452.71,53.01,TRADE
NSW1,"2011/08/02 20:30:00",10267.86,27.81,TRADE
NSW1,"2011/08/02 21:00:00",10094.7,25.97,TRADE
NSW1,"2011/08/02 21:30:00",9812.25,25.61,TRADE
NSW1,"2011/08/02 22:00:00",9550.94,25.52,TRADE
NSW1,"2011/08/02 22:30:00",9585.67,27.54,TRADE
NSW1,"2011/08/02 23:00:00",9283.66,26.68,TRADE
NSW1,"2011/08/02 23:30:00",9108.56,27.73,TRADE
NSW1,"2011/08/03 00:00:00",8964.51,25.9,TRADE
NSW1,"2011/08/03 00:30:00",8753.44,25.61,TRADE
NSW1,"2011/08/03 01:00:00",8526.35,25.63,TRADE
NSW1,"2011/08/03 01:30:00",8351.13,29.84,TRADE
NSW1,"2011/08/03 02:00:00",8143.01,25.1,TRADE
NSW1,"2011/08/03 02:30:00",7727.8,23.58,TRADE
NSW1,"2011/08/03 03:00:00",7450.52,22.78,TRADE
NSW1,"2011/08/03 03:30:00",7075.57,23.15,TRADE
NSW1,"2011/08/03 04:00:00",6952.37,23.02,TRADE
NSW1,"2011/08/03 04:30:00",6950.53,23.47,TRADE
NSW1,"2011/08/03 05:00:00",7092.51,23.58,TRADE
NSW1,"2011/08/03 05:30:00",7426.56,25.41,TRADE
NSW1,"2011/08/03 06:00:00",7882.24,26.01,TRADE
NSW1,"2011/08/03 06:30:00",8710.4,30.99,TRADE
NSW1,"2011/08/03 07:00:00",9509.22,31.85,TRADE
NSW1,"2011/08/03 07:30:00",9880.41,32.13,TRADE
NSW1,"2011/08/03 08:00:00",10261.65,36.42,TRADE
NSW1,"2011/08/03 08:30:00",10251.19,34.33,TRADE
NSW1,"2011/08/03 09:00:00",10142.62,32.37,TRADE
NSW1,"2011/08/03 09:30:00",10106.48,32.23,TRADE
NSW1,"2011/08/03 10:00:00",10043.66,27.98,TRADE
NSW1,"2011/08/03 10:30:00",9964.98,26.38,TRADE
NSW1,"2011/08/03 11:00:00",9819.1,27.51,TRADE
NSW1,"2011/08/03 11:30:00",9546.45,26.02,TRADE
NSW1,"2011/08/03 12:00:00",9465.66,26.02,TRADE
NSW1,"2011/08/03 12:30:00",9491.6,26.01,TRADE
NSW1,"2011/08/03 13:00:00",9378.25,25.75,TRADE
NSW1,"2011/08/03 13:30:00",9351.77,26.01,TRADE
NSW1,"2011/08/03 14:00:00",9257.21,25.96,TRADE
NSW1,"2011/08/03 14:30:00",9249.72,25.98,TRADE
NSW1,"2011/08/03 15:00:00",9182.27,25.96,TRADE
NSW1,"2011/08/03 15:30:00",9138.94,25.78,TRADE
NSW1,"2011/08/03 16:00:00",9203.68,25.92,TRADE
NSW1,"2011/08/03 16:30:00",9271.99,25.92,TRADE
NSW1,"2011/08/03 17:00:00",9415.8,26.01,TRADE
NSW1,"2011/08/03 17:30:00",9774.06,25.97,TRADE
NSW1,"2011/08/03 18:00:00",10364.84,31.59,TRADE
NSW1,"2011/08/03 18:30:00",10496.71,33.18,TRADE
NSW1,"2011/08/03 19:00:00",10415.72,31.32,TRADE
NSW1,"2011/08/03 19:30:00",10204.86,26.91,TRADE
NSW1,"2011/08/03 20:00:00",10007.6,26.17,TRADE
NSW1,"2011/08/03 20:30:00",9889.35,25.79,TRADE
NSW1,"2011/08/03 21:00:00",9674.81,25.77,TRADE
NSW1,"2011/08/03 21:30:00",9421.1,25.81,TRADE
NSW1,"2011/08/03 22:00:00",9174.64,25.01,TRADE
NSW1,"2011/08/03 22:30:00",9192.11,27.18,TRADE
NSW1,"2011/08/03 23:00:00",9019.14,26.35,TRADE
NSW1,"2011/08/03 23:30:00",8932.78,29.3,TRADE
NSW1,"2011/08/04 00:00:00",8791.87,26.54,TRADE
NSW1,"2011/08/04 00:30:00",8552.58,25.27,TRADE
NSW1,"2011/08/04 01:00:00",8371.03,25.68,TRADE
NSW1,"2011/08/04 01:30:00",8233.79,27.54,TRADE
NSW1,"2011/08/04 02:00:00",8002.28,24.26,TRADE
NSW1,"2011/08/04 02:30:00",7623.34,23.29,TRADE
NSW1,"2011/08/04 03:00:00",7326.88,21.19,TRADE
NSW1,"2011/08/04 03:30:00",7102.62,17.38,TRADE
NSW1,"2011/08/04 04:00:00",6956.21,19.53,TRADE
NSW1,"2011/08/04 04:30:00",6960.63,20.43,TRADE
NSW1,"2011/08/04 05:00:00",7054.37,20.92,TRADE
NSW1,"2011/08/04 05:30:00",7410.69,24.11,TRADE
NSW1,"2011/08/04 06:00:00",7842.61,25.16,TRADE
NSW1,"2011/08/04 06:30:00",8716.76,28.31,TRADE
NSW1,"2011/08/04 07:00:00",9457.97,31.47,TRADE
NSW1,"2011/08/04 07:30:00",9806.89,29.57,TRADE
NSW1,"2011/08/04 08:00:00",10098.39,35.16,TRADE
NSW1,"2011/08/04 08:30:00",9996.55,33.95,TRADE
NSW1,"2011/08/04 09:00:00",9800.91,30.5,TRADE
NSW1,"2011/08/04 09:30:00",9718.18,31,TRADE
NSW1,"2011/08/04 10:00:00",9616.01,30.66,TRADE
NSW1,"2011/08/04 10:30:00",9555.99,30.46,TRADE
NSW1,"2011/08/04 11:00:00",9451.76,30.74,TRADE
NSW1,"2011/08/04 11:30:00",9270.54,26.73,TRADE
NSW1,"2011/08/04 12:00:00",9151.95,26.43,TRADE
NSW1,"2011/08/04 12:30:00",9076.34,27.8,TRADE
NSW1,"2011/08/04 13:00:00",9134.27,26.66,TRADE
NSW1,"2011/08/04 13:30:00",9077.52,27.02,TRADE
NSW1,"2011/08/04 14:00:00",9016.3,26.46,TRADE
NSW1,"2011/08/04 14:30:00",9099.43,27.59,TRADE
NSW1,"2011/08/04 15:00:00",9133.23,26.04,TRADE
NSW1,"2011/08/04 15:30:00",9128.33,27.43,TRADE
NSW1,"2011/08/04 16:00:00",9169.75,26.65,TRADE
NSW1,"2011/08/04 16:30:00",9199.22,27.22,TRADE
NSW1,"2011/08/04 17:00:00",9309.51,26.86,TRADE
NSW1,"2011/08/04 17:30:00",9620.03,27.84,TRADE
NSW1,"2011/08/04 18:00:00",10217.57,43.68,TRADE
NSW1,"2011/08/04 18:30:00",10383.83,39.84,TRADE
NSW1,"2011/08/04 19:00:00",10329.89,35.15,TRADE
NSW1,"2011/08/04 19:30:00",10092.4,31.18,TRADE
NSW1,"2011/08/04 20:00:00",9913.31,30.47,TRADE
NSW1,"2011/08/04 20:30:00",9728.93,30.03,TRADE
NSW1,"2011/08/04 21:00:00",9674.41,26.68,TRADE
NSW1,"2011/08/04 21:30:00",9406.25,25.6,TRADE
NSW1,"2011/08/04 22:00:00",9133.34,25.7,TRADE
NSW1,"2011/08/04 22:30:00",9207.92,27.16,TRADE
NSW1,"2011/08/04 23:00:00",9004.09,26.02,TRADE
NSW1,"2011/08/04 23:30:00",8950.73,27.41,TRADE
NSW1,"2011/08/05 00:00:00",8793.69,25.74,TRADE
NSW1,"2011/08/05 00:30:00",8615.18,25.68,TRADE
NSW1,"2011/08/05 01:00:00",8447.42,26.02,TRADE
NSW1,"2011/08/05 01:30:00",8247.98,26.45,TRADE
NSW1,"2011/08/05 02:00:00",8017.47,25.61,TRADE
NSW1,"2011/08/05 02:30:00",7671.87,23.72,TRADE
NSW1,"2011/08/05 03:00:00",7333.57,22.58,TRADE
NSW1,"2011/08/05 03:30:00",7113.71,19.49,TRADE
NSW1,"2011/08/05 04:00:00",6976.04,16.89,TRADE
NSW1,"2011/08/05 04:30:00",6959.75,19.69,TRADE
NSW1,"2011/08/05 05:00:00",7048.34,20.05,TRADE
NSW1,"2011/08/05 05:30:00",7388.77,24.27,TRADE
NSW1,"2011/08/05 06:00:00",7841.6,24.95,TRADE
NSW1,"2011/08/05 06:30:00",8616.15,31.43,TRADE
NSW1,"2011/08/05 07:00:00",9391.71,32.99,TRADE
NSW1,"2011/08/05 07:30:00",9730.05,32.72,TRADE
NSW1,"2011/08/05 08:00:00",10005.21,39.79,TRADE
NSW1,"2011/08/05 08:30:00",10031.96,36.76,TRADE
NSW1,"2011/08/05 09:00:00",9789.68,32.05,TRADE
NSW1,"2011/08/05 09:30:00",9707.11,35.89,TRADE
NSW1,"2011/08/05 10:00:00",9597.44,34.26,TRADE
NSW1,"2011/08/05 10:30:00",9540.39,33.32,TRADE
NSW1,"2011/08/05 11:00:00",9458.75,32.14,TRADE
NSW1,"2011/08/05 11:30:00",9258.1,29.86,TRADE
NSW1,"2011/08/05 12:00:00",9099.59,29.23,TRADE
NSW1,"2011/08/05 12:30:00",9025.87,29.03,TRADE
NSW1,"2011/08/05 13:00:00",9004.38,29.01,TRADE
NSW1,"2011/08/05 13:30:00",9068.99,29.43,TRADE
NSW1,"2011/08/05 14:00:00",9042.85,29.6,TRADE
NSW1,"2011/08/05 14:30:00",8962.99,29.47,TRADE
NSW1,"2011/08/05 15:00:00",8937.06,29.54,TRADE
NSW1,"2011/08/05 15:30:00",8893.32,29.61,TRADE
NSW1,"2011/08/05 16:00:00",8950.2,30.41,TRADE
NSW1,"2011/08/05 16:30:00",9062.32,31.41,TRADE
NSW1,"2011/08/05 17:00:00",9185.78,31.88,TRADE
NSW1,"2011/08/05 17:30:00",9509.49,32.12,TRADE
NSW1,"2011/08/05 18:00:00",9998.71,35.84,TRADE
NSW1,"2011/08/05 18:30:00",10016.71,39.1,TRADE
NSW1,"2011/08/05 19:00:00",9916.32,33.85,TRADE
NSW1,"2011/08/05 19:30:00",9585.39,29.76,TRADE
NSW1,"2011/08/05 20:00:00",9425.35,29.88,TRADE
NSW1,"2011/08/05 20:30:00",9320,30.08,TRADE
NSW1,"2011/08/05 21:00:00",9174.76,29.8,TRADE
NSW1,"2011/08/05 21:30:00",8998.02,29.2,TRADE
NSW1,"2011/08/05 22:00:00",8872.61,27.29,TRADE
NSW1,"2011/08/05 22:30:00",8957.29,34.81,TRADE
NSW1,"2011/08/05 23:00:00",8833.31,32.69,TRADE
NSW1,"2011/08/05 23:30:00",8803.02,36.68,TRADE
NSW1,"2011/08/06 00:00:00",8734.82,32.38,TRADE
NSW1,"2011/08/06 00:30:00",8509.99,28.04,TRADE
NSW1,"2011/08/06 01:00:00",8288.27,26.67,TRADE
NSW1,"2011/08/06 01:30:00",8111.97,28.81,TRADE
NSW1,"2011/08/06 02:00:00",7829.6,26.98,TRADE
NSW1,"2011/08/06 02:30:00",7463.32,25.81,TRADE
NSW1,"2011/08/06 03:00:00",7105.73,25.25,TRADE
NSW1,"2011/08/06 03:30:00",6853.34,24.11,TRADE
NSW1,"2011/08/06 04:00:00",6742.32,23.95,TRADE
NSW1,"2011/08/06 04:30:00",6702.49,24.27,TRADE
NSW1,"2011/08/06 05:00:00",6724.36,24.11,TRADE
NSW1,"2011/08/06 05:30:00",6836.48,24.57,TRADE
NSW1,"2011/08/06 06:00:00",6965.36,25.29,TRADE
NSW1,"2011/08/06 06:30:00",7248.73,25.5,TRADE
NSW1,"2011/08/06 07:00:00",7567.05,25.95,TRADE
NSW1,"2011/08/06 07:30:00",7946.58,26.77,TRADE
NSW1,"2011/08/06 08:00:00",8446.23,30.27,TRADE
NSW1,"2011/08/06 08:30:00",8750.45,33.04,TRADE
NSW1,"2011/08/06 09:00:00",8943.16,33.94,TRADE
NSW1,"2011/08/06 09:30:00",9121.76,45.44,TRADE
NSW1,"2011/08/06 10:00:00",9051.18,36.99,TRADE
NSW1,"2011/08/06 10:30:00",9006.47,35.21,TRADE
NSW1,"2011/08/06 11:00:00",8890.32,32.91,TRADE
NSW1,"2011/08/06 11:30:00",8739.78,30.49,TRADE
NSW1,"2011/08/06 12:00:00",8606.9,29.36,TRADE
NSW1,"2011/08/06 12:30:00",8480.1,28.67,TRADE
NSW1,"2011/08/06 13:00:00",8430.42,29.24,TRADE
NSW1,"2011/08/06 13:30:00",8413.01,28.6,TRADE
NSW1,"2011/08/06 14:00:00",8343.95,26.94,TRADE
NSW1,"2011/08/06 14:30:00",8291.29,26.89,TRADE
NSW1,"2011/08/06 15:00:00",8321.1,26.6,TRADE
NSW1,"2011/08/06 15:30:00",8393.52,26.09,TRADE
NSW1,"2011/08/06 16:00:00",8432.95,27.07,TRADE
NSW1,"2011/08/06 16:30:00",8569.43,26.68,TRADE
NSW1,"2011/08/06 17:00:00",8614.42,26.72,TRADE
NSW1,"2011/08/06 17:30:00",8853.81,26.01,TRADE
NSW1,"2011/08/06 18:00:00",9379.17,30.44,TRADE
NSW1,"2011/08/06 18:30:00",9491.69,31.3,TRADE
NSW1,"2011/08/06 19:00:00",9295.93,29.64,TRADE
NSW1,"2011/08/06 19:30:00",9036.42,26.19,TRADE
NSW1,"2011/08/06 20:00:00",8912.36,28.12,TRADE
NSW1,"2011/08/06 20:30:00",8754.53,27.19,TRADE
NSW1,"2011/08/06 21:00:00",8650.52,26.54,TRADE
NSW1,"2011/08/06 21:30:00",8471.86,26.28,TRADE
NSW1,"2011/08/06 22:00:00",8360.48,26.98,TRADE
NSW1,"2011/08/06 22:30:00",8357.81,32.24,TRADE
NSW1,"2011/08/06 23:00:00",8265.8,32.68,TRADE
NSW1,"2011/08/06 23:30:00",8224.38,35.41,TRADE
NSW1,"2011/08/07 00:00:00",8092.46,31.65,TRADE
NSW1,"2011/08/07 00:30:00",7860.26,28.77,TRADE
NSW1,"2011/08/07 01:00:00",7610.36,27.08,TRADE
NSW1,"2011/08/07 01:30:00",7427.09,28.13,TRADE
NSW1,"2011/08/07 02:00:00",7299.69,25.68,TRADE
NSW1,"2011/08/07 02:30:00",7025.18,24.77,TRADE
